Gene,TNBC1,TNBC2,TNBC3,TNBC4,TNBC5,TNBC6,TNBC7,TNBC8,TNBC9,TNBC10,Normal1,Normal2,Normal3,Normal4,Normal5,Normal6,Normal7,Normal8,Normal9,Normal10
SRF,103.178714,133.8520549,152.0791066,65.85343203,51.17332311,68.61599941,116.3540985,60.28827725,100.1681353,66.17435166,102.4470956,54.78157753,104.5313658,86.06136448,94.78499183,73.67878444,66.99855587,79.76407956,130.5005119,72.28625487
SRGAP1,13.86306024,26.46835803,13.2061966,12.58015718,32.46704089,11.14556181,9.761433214,4.461439505,8.593589491,28.51146554,16.28455646,28.73742156,25.00813688,19.42150105,15.64430698,24.74115096,50.99048525,19.23061073,15.34148089,21.28809631
SRGAP2,57.69054755,44.14620066,61.01070971,112.6403087,47.11092877,47.68025356,169.950923,47.94175162,31.56217004,28.54450316,28.82485358,71.91296797,29.38933899,40.34693677,36.3345595,26.19360011,43.21933918,33.57096306,18.58386479,47.70618491
SRGAP3,4.308138512,10.86228885,5.084225809,5.70111992,2.199794561,15.93779034,1.274814039,7.435732509,2.62661207,6.904862455,12.03511928,4.525796826,27.34575814,7.778972385,8.497447318,19.47602277,11.12965399,17.38024269,13.18714527,5.651221444
SRGN,131.2658516,88.56347449,48.28415706,10.24002807,35.35728192,102.5609515,54.28886644,78.87225907,36.21584143,28.41235269,85.58307043,200.9953572,40.16592003,95.68136033,111.4422396,55.22607812,93.08215024,94.76527762,24.61165232,134.2027927
SRI,73.59937189,99.65811176,89.05389232,38.94980001,45.56946689,57.80928204,86.6509314,75.39511797,59.49847342,88.07829332,93.08644727,67.58153052,59.69020326,76.02649011,79.4595736,88.46735766,81.1925419,80.31478433,80.14563703,70.91459918
SRM,91.28921438,83.58734573,123.5243038,47.14810469,43.85137917,74.78780888,106.6655118,81.09762938,52.1182645,157.027805,63.97928842,41.95385892,39.03386445,34.33119812,59.4446149,21.44013015,36.87004318,26.6320829,94.13793803,33.27636704
SRP14,169.0523179,172.2282697,395.578349,288.0400533,143.1793292,146.7075416,194.3180828,156.1503827,131.8873311,268.1993943,269.6163882,184.5303418,139.6838968,183.4800286,218.7951998,179.8231085,182.1438968,201.7782294,228.9035992,190.9619052
SRP19,35.42782061,32.58686654,38.30756302,71.6644909,34.18512861,24.33629185,52.95941751,28.29857912,25.12411545,37.59681088,35.55560548,26.18298409,28.33079352,27.84872114,29.67541205,21.70421181,26.50034354,34.01152688,32.59792676,32.89230345
SRP54,80.65124107,65.81269125,34.24657762,95.61547679,150.0035094,127.6233386,52.85014773,51.30120486,88.93365868,73.57477841,62.1368751,45.31349951,47.84037473,43.09550701,50.70331148,56.43095072,51.94655685,60.48941244,57.75360322,49.46190419
SRP68,102.143798,119.9692365,40.41799637,159.9454691,115.4330153,136.6027163,120.4335034,125.6157344,129.8602718,98.98070773,90.47140901,105.2317176,88.55026952,123.6078712,103.2261647,92.39557242,78.52044436,102.4090599,91.37429538,131.2674496
SRP72,192.0130114,152.1688557,139.7362691,133.4972984,179.6766506,170.5839731,149.8452845,218.3751601,220.221437,137.2052334,95.77577639,108.8412488,131.9800381,104.1863701,96.86714779,115.486213,141.7192285,129.9442986,106.215274,117.1393959
SRP9,279.2347654,201.3686346,452.5920258,387.7232713,413.3044671,127.5870338,385.5401887,224.5163262,144.7777153,209.2272437,199.2332277,159.4857483,145.2853667,178.5274162,200.2433778,199.5962232,191.7046128,191.2707823,175.1975356,121.7207259
SRPK1,142.1685709,120.2983968,105.6815491,87.08735526,100.7409568,174.0934334,336.2959435,149.3779817,212.1560249,170.4741161,38.6163889,32.3747184,51.03071318,26.31885657,26.84292961,38.390872,37.75257081,38.48324965,49.68028491,29.49059734
SRPK2,36.63121125,47.55397756,64.33624106,78.88905058,113.5864724,101.169269,47.65983343,44.11154696,39.84170809,67.23155548,46.25348928,56.94729626,64.82120842,54.27129734,41.13664894,67.3738347,64.20388504,61.0841736,41.04118149,54.78392827
SRPK3,3.513900685,5.924884826,3.997032869,2.95264613,2.970525502,3.448952351,2.349300158,2.332359262,5.638650912,5.319056724,0.668617738,0.638609368,1.529010133,0.466738343,0.468954046,0.69321437,0.416749158,0.991268594,0.935721529,1.15219078
SRPRB,99.11125358,83.916506,77.44650887,212.3549379,129.5791395,123.0731418,245.6384537,115.3661923,49.60585296,69.18077503,66.13372335,54.86487441,51.82462229,40.42472649,66.3288603,41.31227542,55.67278462,50.18021906,79.31872033,43.78324963
SRPR,161.3506178,261.8566745,162.6632496,325.2465356,351.2124557,247.4048487,148.3519309,181.5281633,126.7911327,222.1119152,181.9234574,184.4470449,164.177463,202.8496699,220.1270293,162.9713973,179.5208286,190.543852,206.4898044,194.281312
SRPX2,14.22407743,21.91820138,8.953353626,2.465773629,19.79815105,13.74740306,10.08924254,4.418643923,4.867797369,2.609971933,16.87888334,101.0946395,25.41979346,61.06493322,88.68858923,9.688496072,48.61256359,29.29749401,16.93003139,118.593351
SRPX,11.79322833,11.90785676,12.15097992,1.900373307,9.280885082,17.32947287,16.95502672,5.948586007,8.4651139,1.883144306,107.1868524,182.1147324,82.47833505,162.2693639,119.9396869,62.4883239,75.18645109,92.45231756,52.46568853,174.2551389
SRRD,10.51763424,13.18577309,15.28465369,20.0088892,22.36725419,16.79700303,38.09872814,7.542721466,20.51326927,11.36494107,11.78253036,13.6051561,10.79128305,14.83190735,10.78594306,13.66622615,15.68938008,12.75432258,11.09809256,14.15548672
SRRM1,126.3560178,85.56230734,76.48722098,95.31707107,75.91699769,149.3577892,140.1749094,68.00218105,130.345624,89.89536239,74.36515061,63.77763994,105.1635527,81.13468197,71.58114562,107.3161865,79.40297199,89.47851178,96.79277586,74.86496757
SRRM2,686.0289393,567.1237796,585.773161,709.6245217,652.5521968,588.9842489,722.4371159,432.7703309,552.3593883,374.4814159,387.545699,544.289541,891.089463,741.3879281,434.9267407,691.1347266,764.1218391,559.5821356,483.6374648,605.9426177
SRRM3,0.505424071,1.80070029,0.927311626,0.266994597,3.789427127,1.052838086,0.327809324,0.834513864,0.556727558,0.726827627,3.744259331,4.858984323,3.675505127,2.541130979,5.364834289,2.805867687,5.981576155,5.000399353,3.808169014,3.67603725
SRRM5,1.107119394,2.033048715,3.485412662,2.324423549,1.091868833,1.149650784,1.529776847,1.14478184,0.756578477,1.321504776,1.099504724,1.138390613,1.249671743,0.751967331,0.881633607,1.023316451,0.882527629,0.925184021,1.24037505,0.57609539
SRRT,136.0312786,104.7310524,116.0418582,219.815081,43.17698959,65.76002483,90.89424099,140.4016082,113.9007484,116.1272322,90.2633946,49.81153071,66.05617814,51.65237663,71.07467525,70.47679426,53.07423105,65.46778361,110.088726,47.23982197
SRR,10.92678706,13.53429573,6.39525259,6.345048066,22.94530239,13.8926221,16.57258251,5.124771039,15.28859526,4.129702425,15.14047722,9.606906146,16.90732358,16.23212238,12.32411234,19.72359933,19.51366647,16.47708686,18.60562576,21.20579697
SRXN1,42.69630011,60.93337434,37.25234634,114.3050986,259.0940514,84.54168816,47.09527293,14.668186,53.78844718,178.7995962,32.67312012,62.00063996,26.47833893,42.99178738,38.60429709,31.37620278,46.45527383,36.76505075,41.30231308,43.23458736
SS18L1,37.04036407,12.02403097,55.31893491,67.59674969,27.58574493,13.72319988,60.04374124,21.79365053,16.84457741,35.01987657,17.5326429,14.88237484,29.25702081,15.14306624,11.04855733,22.0673241,24.4411124,17.20401716,16.93003139,9.244959352
SS18L2,21.2518788,13.88281837,36.54886855,17.32323766,13.26299494,12.97290148,36.44146989,21.56897372,29.9205375,23.25848406,22.034669,9.912328018,12.32029319,7.830832201,13.86228161,17.1488031,11.42382987,14.14209861,15.95078793,9.327258693
SS18,103.7322737,113.482843,156.267997,147.5380731,123.397235,104.8844562,91.31310846,73.66189687,129.5176702,143.2841553,96.59297585,84.26867097,98.88578993,79.52702768,82.1607489,102.6617471,92.95957696,87.89248203,96.20522978,78.2941068
SSBP1,81.58988578,68.36852392,111.4692526,100.1857961,69.81537774,62.4804947,140.4480838,112.4667916,138.2540103,181.4426058,55.76271933,44.00851515,35.62299569,43.40666591,51.17226553,41.08120396,41.16010805,48.15362549,58.58051992,44.9080073
SSBP2,6.11322448,38.02769215,16.37184663,12.54874605,13.21482426,7.406171365,18.30268728,16.38000931,11.89112964,9.812172962,32.43538937,25.6276716,32.22682895,28.62661838,26.37397556,34.51217255,27.67704704,33.61501944,26.20020282,29.60032979
SSBP3,23.8512026,28.30778306,42.78423983,113.6925816,17.98372196,55.61889476,103.6423814,38.48392782,10.97752545,102.1192816,41.00855458,34.56820275,31.93278854,41.48785272,38.1541012,30.73250372,32.77609557,38.32905231,37.6029489,34.92235387
SSBP4,3.032544427,29.7018736,65.99900673,16.69501508,9.521738501,15.78046971,20.26954322,12.95636269,9.978270854,9.052307716,31.21701927,21.57389039,21.22971761,17.71012713,33.98978927,14.64002728,17.18477412,16.49911505,41.38935694,16.4873014
SSB,228.3313411,180.8832485,173.9508705,168.3950628,92.93730598,138.0549068,311.9105721,220.4507458,232.4551682,99.17893344,116.4732099,117.78178,85.315825,152.2344896,96.17309581,98.4364405,109.3108528,106.9909236,93.76800161,167.3968604
SSC5D,9.74746423,14.03771732,18.67413756,2.29301242,13.03819842,9.427136427,3.915500263,2.728218403,2.312560627,3.138573843,17.9040972,108.1193426,19.6418994,39.75054889,54.3799112,6.998164114,46.45527383,27.79957702,12.42551147,70.00930643
SSFA2,81.32513984,90.05437688,60.33920819,51.89118517,149.0240388,104.6908308,374.3218251,70.97647405,93.14480303,31.58396415,74.73660491,151.4337171,155.1798265,192.0368983,99.06185273,143.0332316,140.542525,145.7825679,83.99732797,161.9651039
SSH1,85.41666803,81.16704964,31.75242911,49.56676162,61.77087355,120.3139799,51.15646623,37.31774819,42.93939732,38.02629993,38.08149471,65.80453054,61.96901644,81.39398105,50.7408278,65.14564565,61.62984612,62.40586506,40.88885473,87.29216812
SSH2,24.09188073,27.33966462,29.35420939,28.75688863,41.60341392,45.55037421,19.14042222,11.6724952,24.9385396,21.01192594,24.21882028,69.38629613,29.40404101,99.51898671,32.82678324,32.53156007,74.50004071,23.28379787,11.96853119,83.39666596
SSH3,14.75356932,43.06190801,43.90340903,23.05576871,43.41784301,26.05471724,5.317795706,37.55312389,45.46608393,23.75404835,63.75641584,23.82290599,48.34024343,29.81939414,51.65997774,48.85510796,59.34998308,43.94624101,90.09039839,29.79236159
SSNA1,53.69529061,42.84892196,116.3616209,62.16262437,13.64836041,17.94665381,17.59243374,43.10585076,71.51807865,49.75465482,32.34624034,24.07279662,18.34812159,24.97050135,37.64763083,16.7361755,17.45443534,21.03692239,56.57851107,23.23584739
SSPN,25.00645762,19.53663003,6.139442487,1.80613992,26.95952604,23.1624379,20.57914092,137.2668318,34.94536059,11.66227965,67.44124248,80.90903038,65.33577913,143.1590218,89.60773916,87.3945259,96.48968748,123.7764051,48.4181489,144.5999429
SSR1,277.357476,272.6608762,270.5191846,353.4380239,683.6062309,319.1551592,357.7128194,125.0914885,339.8322117,193.4352616,151.7167938,215.4612477,187.4213574,198.0007771,196.210373,190.3038496,246.4703552,193.5837424,154.9815984,182.5673724
SSR2,538.8061277,669.3183616,1114.596598,1107.854816,285.7806102,228.2480361,669.5869682,607.3870076,333.0943807,910.8141293,290.685276,209.2695134,230.5570856,166.0810604,307.2211748,197.4175494,194.3031664,242.5964673,348.9806085,187.4230335
SSR3,224.360152,256.1641381,110.7657749,202.1777321,267.8611158,276.242931,498.3976544,379.3721425,180.8079809,171.1679061,195.0729395,228.01131,160.2961296,186.4101082,156.9870565,137.0088686,216.9056796,210.2150266,175.4369062,193.8972484
SSR4,152.9990867,212.4632719,480.3154458,282.6530446,302.0623013,76.21579617,271.353274,407.6065282,115.8707075,289.5416964,164.2125164,81.29774912,91.18193119,75.97463029,169.8739137,78.84488201,86.41416371,125.5166322,188.5587686,66.63503343
SSRP1,276.5151026,426.8240559,87.23124533,317.29952,150.0516801,221.8462965,351.2659027,582.4478817,506.9789548,331.3673226,188.2084641,136.495811,143.2564878,124.515418,153.7794108,158.7460907,135.3699325,166.3128419,206.8379799,129.3745647
SSSCA1,14.70543369,19.30428161,20.49678455,17.87293242,10.90263144,10.85512372,8.650523837,28.03110672,19.69959053,37.00213373,15.88338581,9.856796769,9.879757781,12.52414554,19.39593935,9.47392972,10.46775827,11.63088484,26.00435413,12.34490121
SSTR1,0.048135626,0.968118436,0.703477785,0.062822258,0.144512051,0.544571424,8.249867996,0.064193374,0.028550131,0.099112858,0.520036018,6.163968683,3.087424307,7.286304134,1.932090671,2.640816647,1.765055259,3.083946738,2.981252314,3.154808087
SSTR2,4.596952267,2.265397139,5.020273283,1.052272823,0.834958519,2.613942835,1.420507072,2.524939384,0.428251968,7.037012932,2.4367402,1.943593729,1.602520235,1.970673004,3.432743619,4.406862779,3.750742425,2.863664828,0.652828974,1.37165569
SSU72,190.7133495,130.6572641,156.875546,89.12907865,80.39687129,195.331719,139.3007512,187.2627714,194.8118202,322.8105792,122.877082,131.8311861,95.75425956,165.0179342,162.3518908,99.50927226,135.1983299,105.6031476,153.9153111,147.3432542
SSX2IP,35.52409186,53.82738502,28.77863666,132.3350866,15.02925335,56.10295825,92.64255738,58.79043185,42.01151806,23.02722072,15.66051324,5.469828066,27.25754602,3.370888033,9.341564601,16.10898154,14.97845504,15.04525444,25.43856902,3.017642518
ST13,160.7007868,181.5028443,170.9451017,277.1246859,316.3850513,141.4675543,327.3176103,183.710738,377.5183848,268.5628081,275.6190897,340.2121995,326.1202189,575.6698864,308.1403247,285.4227642,361.6892401,337.4718859,326.5885747,435.1714843
ST14,186.1163973,323.796892,166.2445911,479.4123569,167.7463779,231.067706,84.79334523,398.298489,214.3686601,178.6013705,154.8518681,30.54218717,90.84378472,7.856762108,115.5315188,91.58682233,56.53079759,71.28322603,304.0659751,16.84393188
ST20,3.898985692,3.388414525,7.642326845,8.82652726,2.633330715,1.754730144,17.99308958,6.397939626,5.395974796,3.898439089,2.050427729,1.41604686,2.278813179,1.866953372,2.007123318,1.369923635,1.323791444,1.674142515,2.633076861,1.261923235
ST3GAL1,82.1915811,94.27537326,54.26371823,16.23955371,227.5101397,102.0647864,22.07249451,50.18851971,23.83935955,26.79350933,55.31697417,105.203952,55.14727892,152.3122793,74.7887913,68.06704907,233.0118088,59.10163641,54.51121932,105.9192524
ST3GAL2,20.33730191,17.65848026,25.10136642,19.23931654,10.35669702,21.80706013,9.925337876,60.38456731,14.36071599,14.04098825,22.95587566,47.00720262,29.71278345,32.17901576,28.32482439,16.40607342,24.71077362,24.80374305,27.00535855,38.9550216
ST3GAL3,6.931530119,8.364543283,18.16251736,20.51146726,3.050809975,10.62519356,4.826081719,12.01485987,9.364443033,16.38665922,13.34263841,21.99037476,11.93804065,29.17114644,21.21548105,12.52737397,22.84765974,17.55646821,12.03381409,36.89753807
ST3GAL4,28.92951112,39.57668165,18.6421613,76.69027155,39.5963021,28.71706642,47.73267995,47.07514106,19.48546454,12.28999442,23.75821695,25.04459348,16.68679328,18.20279538,23.56025128,12.82446584,19.39109319,16.43303047,25.30800322,40.49127597
ST3GAL5,12.20238115,9.448835931,7.514421794,8.355360324,15.38250503,28.06358071,18.72155475,7.104066742,5.010548025,4.39400338,13.63980185,61.86181183,11.52638408,22.92203863,24.72325732,14.40895583,10.34518499,23.06351596,9.618346882,24.58006997
ST3GAL6,6.979665745,3.194790837,46.52546259,24.92473089,12.82945879,11.4359999,116.6272729,7.938580607,20.21349289,12.55429537,8.513732528,14.1604686,9.688631514,23.85551531,5.327317965,7.575842755,7.624058132,9.912685943,5.309675654,8.970628214
ST5,65.34411206,159.9718903,44.67083934,46.39423759,31.16643243,65.34857087,43.58042851,73.03066202,42.59679575,16.98133637,111.0796935,38.14996834,107.0307093,35.21281499,65.52225934,80.09926991,58.34488217,86.76904429,115.9206648,24.14114015
ST6GAL1,106.3315975,144.7337061,77.47848513,47.65068275,477.2751352,141.624875,34.0739581,68.04497663,26.13764511,69.77545218,92.68527663,77.54938979,52.05985462,72.78525161,137.8349733,125.5873367,78.83913489,106.7926699,85.58587847,91.57173388
ST6GAL2,7.244411687,5.479550345,13.68584054,23.79393025,27.61785872,8.495314213,3.205246727,3.316657666,3.197614694,0.925053343,4.606033305,0.416484371,9.526909289,1.711373925,1.369345815,4.324337259,1.985687166,3.172059502,3.851690946,0.493796048
ST6GALNAC1,0.16847469,1.006843173,0.383715155,0.219877903,38.697116,0.169422221,0.309597695,0.171182331,0.042825197,0.264300955,2.808194499,2.832093719,1.808348522,4.511803983,5.871304659,3.631122889,2.868214796,5.088512117,1.109809256,5.760953899
ST6GALNAC2,4.187799447,11.79168255,14.45327085,78.43358921,1.172153306,44.5217393,55.50904559,1.626232146,7.223183193,62.60628877,50.13147216,7.413421795,36.15226843,10.63126226,24.19802879,30.71599862,21.64644158,33.08634286,59.18982696,7.461806955
ST6GALNAC3,1.516272214,1.607076603,2.078457092,0.329816855,0.867072309,1.754730144,10.58095652,2.749616194,1.07062992,0.925053343,2.867627186,14.54918734,5.248621321,28.28952957,5.683723041,6.866123281,6.030605468,8.767220012,1.457984708,12.64666546
ST6GALNAC4,14.63323025,24.628933,8.857424837,3.690807662,5.057921801,13.02130782,4.480060766,27.3463774,10.37797269,20.74762498,16.16569108,18.26978105,12.64373764,10.32010336,20.8965923,7.14671005,9.683289267,11.34451836,24.15467203,8.668863962
ST6GALNAC5,51.24037369,24.82255669,6.842920272,0.376933548,4.142678808,7.164139621,14.20507072,18.03833814,9.507193689,0.462526672,5.126069323,0.055531249,15.18718718,0.855686962,7.784637168,12.57688928,7.991777977,12.13753323,14.9497835,0.548662276
ST6GALNAC6,35.50002405,42.03570247,51.51375961,17.77869904,21.86949045,35.36083779,9.470047147,31.54034451,26.00916952,49.95288053,80.60558283,237.4793881,61.32212754,278.4872114,160.4573165,70.62534019,130.2953986,104.039146,76.20690222,266.9790635
ST7L,13.42983961,12.52745256,9.401021308,15.18728089,16.00872392,20.10073634,18.15699424,19.35430231,11.17737636,10.14254916,18.11211161,22.18473414,13.11420229,12.55007545,15.47548353,21.81974754,11.32577124,20.97083782,18.17040644,13.19532774
ST7OT1,3.345425995,1.336003441,1.470908096,1.099389516,0.369308576,1.803136492,2.986707177,1.562038772,0.71375328,1.189354298,2.956776218,1.027328114,3.17563643,1.503934661,3.020064058,3.433061641,3.530110518,3.898989804,3.82992998,1.838018625
ST7,21.03526849,33.09028813,37.18839381,65.3351484,42.40625865,37.39390444,60.69935989,32.25717052,17.61543095,34.19393608,26.10580812,40.48228081,21.55316206,46.51825486,35.00273001,26.98584511,39.41956745,37.13953,24.78574004,53.4671388
ST8SIA1,16.55865528,4.840592178,55.0631248,25.88277033,6.31035958,5.09476821,6.319435308,61.66843479,13.98956429,31.51788891,8.647456075,5.358765567,21.74428833,3.293098309,9.679211515,15.20120082,6.251237375,11.9613077,15.75493924,4.47159755
